# wavelength_A  flux_norm
6524.82810  1.00000000
6524.96562  1.00000000
6525.10314  1.00000000
6525.24066  1.00000000
6525.37817  1.00000000
6525.51569  1.00000000
6525.65321  1.00000000
6525.79072  1.00000000
6525.92824  1.00000000
6526.06576  1.00000000
6526.20328  1.00000000
6526.34079  1.00000000
6526.47831  1.00000000
6526.61583  1.00000000
6526.75334  1.00000000
6526.89086  1.00000000
6527.02838  1.00000000
6527.16590  1.00000000
6527.30341  1.00000000
6527.44093  1.00000000
6527.57845  1.00000000
6527.71596  1.00000000
6527.85348  1.00000000
6527.99100  1.00000000
6528.12852  1.00000000
6528.26603  1.00000000
6528.40355  1.00000000
6528.54107  1.00000000
6528.67858  1.00000000
6528.81610  1.00000000
6528.95362  1.00000000
6529.09114  1.00000000
6529.22865  1.00000000
6529.36617  1.00000000
6529.50369  1.00000000
6529.64121  1.00000000
6529.77872  1.00000000
6529.91624  1.00000000
6530.05376  1.00000000
6530.19127  1.00000000
6530.32879  1.00000000
6530.46631  1.00000000
6530.60383  1.00000000
6530.74134  1.00000000
6530.87886  1.00000000
6531.01638  1.00000000
6531.15389  1.00000000
6531.29141  1.00000000
6531.42893  1.00000000
6531.56645  1.00000000
6531.70396  1.00000000
6531.84148  1.00000000
6531.97900  1.00000000
6532.11651  1.00000000
6532.25403  1.00000000
6532.39155  1.00000000
6532.52907  1.00000000
6532.66658  1.00000000
6532.80410  1.00000000
6532.94162  1.00000000
6533.07913  1.00000000
6533.21665  1.00000000
6533.35417  1.00000000
6533.49169  1.00000000
6533.62920  1.00000000
6533.76672  1.00000000
6533.90424  1.00000000
6534.04176  1.00000000
6534.17927  1.00000000
6534.31679  1.00000000
6534.45431  1.00000000
6534.59182  1.00000000
6534.72934  1.00000000
6534.86686  1.00000000
6535.00438  1.00000000
6535.14189  1.00000000
6535.27941  1.00000000
6535.41693  1.00000000
6535.55444  1.00000000
6535.69196  1.00000000
6535.82948  1.00000000
6535.96700  1.00000000
6536.10451  1.00000000
6536.24203  1.00000000
6536.37955  1.00000000
6536.51706  1.00000000
6536.65458  1.00000000
6536.79210  1.00000000
6536.92962  1.00000000
6537.06713  1.00000000
6537.20465  1.00000000
6537.34217  1.00000000
6537.47968  1.00000000
6537.61720  1.00000000
6537.75472  1.00000000
6537.89224  1.00000000
6538.02975  1.00000000
6538.16727  1.00000000
6538.30479  1.00000000
6538.44231  1.00000000
6538.57982  1.00000000
6538.71734  1.00000000
6538.85486  1.00000000
6538.99237  1.00000000
6539.12989  1.00000000
6539.26741  1.00000000
6539.40493  1.00000000
6539.54244  1.00000000
6539.67996  1.00000000
6539.81748  1.00000000
6539.95499  1.00000000
6540.09251  1.00000000
6540.23003  1.00000000
6540.36755  1.00000000
6540.50506  1.00000000
6540.64258  1.00000000
6540.78010  1.00000000
6540.91761  1.00000000
6541.05513  1.00000000
6541.19265  1.00000000
6541.33017  1.00000000
6541.46768  1.00000000
6541.60520  1.00000000
6541.74272  1.00000000
6541.88024  1.00000000
6542.01775  1.00000000
6542.15527  1.00000000
6542.29279  1.00000000
6542.43030  1.00000000
6542.56782  1.00000000
6542.70534  1.00000000
6542.84286  1.00000000
6542.98037  1.00000000
6543.11789  1.00000000
6543.25541  1.00000000
6543.39292  1.00000000
6543.53044  1.00000000
6543.66796  1.00000000
6543.80548  1.00000000
6543.94299  1.00000000
6544.08051  1.00000000
6544.21803  1.00000000
6544.35554  1.00000000
6544.49306  1.00000000
6544.63058  1.00000000
6544.76810  1.00000000
6544.90561  1.00000000
6545.04313  1.00000000
6545.18065  1.00000000
6545.31816  1.00000000
6545.45568  1.00000000
6545.59320  1.00000000
6545.73072  1.00000000
6545.86823  1.00000000
6546.00575  1.00000000
6546.14327  1.00000000
6546.28079  1.00000000
6546.41830  1.00000000
6546.55582  1.00000000
6546.69334  1.00000000
6546.83085  1.00000000
6546.96837  1.00000000
6547.10589  1.00000000
6547.24341  1.00000000
6547.38092  1.00000000
6547.51844  1.00000000
6547.65596  1.00000000
6547.79347  1.00000000
6547.93099  1.00000000
6548.06851  1.00000000
6548.20603  1.00000000
6548.34354  1.00000000
6548.48106  1.00000000
6548.61858  1.00000000
6548.75609  1.00000000
6548.89361  1.00000000
6549.03113  1.00000000
6549.16865  1.00000000
6549.30616  1.00000000
6549.44368  1.00000000
6549.58120  1.00000000
6549.71871  1.00000000
6549.85623  1.00000000
6549.99375  1.00000000
6550.13127  1.00000000
6550.26878  1.00000000
6550.40630  1.00000000
6550.54382  1.00000000
6550.68134  1.00000000
6550.81885  1.00000000
6550.95637  1.00000000
6551.09389  1.00000000
6551.23140  1.00000000
6551.36892  1.00000000
6551.50644  1.00000000
6551.64396  1.00000000
6551.78147  1.00000000
6551.91899  1.00000000
6552.05651  1.00000000
6552.19402  1.00000000
6552.33154  1.00000000
6552.46906  1.00000000
6552.60658  1.00000000
6552.74409  1.00000000
6552.88161  1.00000000
6553.01913  1.00000000
6553.15664  1.00000000
6553.29416  1.00000000
6553.43168  1.00000000
6553.56920  1.00000000
6553.70671  1.00000000
6553.84423  1.00000000
6553.98175  1.00000000
6554.11926  1.00000000
6554.25678  1.00000000
6554.39430  1.00000000
6554.53182  1.00000000
6554.66933  1.00000000
6554.80685  1.00000000
6554.94437  1.00000000
6555.08189  1.00000000
6555.21940  1.00000000
6555.35692  1.00000000
6555.49444  1.00000000
6555.63195  1.00000000
6555.76947  1.00000000
6555.90699  1.00000000
6556.04451  1.00000000
6556.18202  1.00000000
6556.31954  1.00000000
6556.45706  1.00000000
6556.59457  1.00000000
6556.73209  1.00000000
6556.86961  1.00000000
6557.00713  1.00000000
6557.14464  1.00000000
6557.28216  1.00000000
6557.41968  1.00000000
6557.55719  1.00000000
6557.69471  1.00000000
6557.83223  1.00000000
6557.96975  1.00000000
6558.10726  0.99999999
6558.24478  0.99999998
6558.38230  0.99999995
6558.51981  0.99999988
6558.65733  0.99999968
6558.79485  0.99999920
6558.93237  0.99999805
6559.06988  0.99999540
6559.20740  0.99998946
6559.34492  0.99997654
6559.48244  0.99994931
6559.61995  0.99989364
6559.75747  0.99978335
6559.89499  0.99957152
6560.03250  0.99917725
6560.17002  0.99846619
6560.30754  0.99722387
6560.44506  0.99512161
6560.58257  0.99167700
6560.72009  0.98621360
6560.85761  0.97782881
6560.99512  0.96538259
6561.13264  0.94752318
6561.27016  0.92276616
6561.40768  0.88963913
6561.54519  0.84689484
6561.68271  0.79377948
6561.82023  0.73032469
6561.95774  0.65761257
6562.09526  0.57795213
6562.23278  0.49490518
6562.37030  0.41311717
6562.50781  0.33794025
6562.64533  0.27487937
6562.78285  0.22893564
6562.92037  0.20395378
6563.05788  0.20209123
6563.19540  0.22351069
6563.33292  0.26635660
6563.47043  0.32702049
6563.60795  0.40064248
6563.74547  0.48175232
6563.88299  0.56493307
6564.02050  0.64539728
6564.15802  0.71939503
6564.29554  0.78441630
6564.43305  0.83919343
6564.57057  0.88354478
6564.70809  0.91811932
6564.84561  0.94410523
6564.98312  0.96295512
6565.12064  0.97616295
6565.25816  0.98510830
6565.39567  0.99096760
6565.53319  0.99468101
6565.67071  0.99695896
6565.80823  0.99831196
6565.94574  0.99909027
6566.08326  0.99952400
6566.22078  0.99975819
6566.35829  0.99988074
6566.49581  0.99994289
6566.63333  0.99997345
6566.77085  0.99998802
6566.90836  0.99999475
6567.04588  0.99999777
6567.18340  0.99999908
6567.32092  0.99999963
6567.45843  0.99999986
6567.59595  0.99999995
6567.73347  0.99999998
6567.87098  0.99999999
6568.00850  1.00000000
6568.14602  1.00000000
6568.28354  1.00000000
6568.42105  1.00000000
6568.55857  1.00000000
6568.69609  1.00000000
6568.83360  1.00000000
6568.97112  1.00000000
6569.10864  1.00000000
6569.24616  1.00000000
6569.38367  1.00000000
6569.52119  1.00000000
6569.65871  1.00000000
6569.79622  1.00000000
6569.93374  1.00000000
6570.07126  1.00000000
6570.20878  1.00000000
6570.34629  1.00000000
6570.48381  1.00000000
6570.62133  1.00000000
6570.75884  1.00000000
6570.89636  1.00000000
6571.03388  1.00000000
6571.17140  1.00000000
6571.30891  1.00000000
6571.44643  1.00000000
6571.58395  1.00000000
6571.72147  1.00000000
6571.85898  1.00000000
6571.99650  1.00000000
6572.13402  1.00000000
6572.27153  1.00000000
6572.40905  1.00000000
6572.54657  1.00000000
6572.68409  1.00000000
6572.82160  1.00000000
6572.95912  1.00000000
6573.09664  1.00000000
6573.23415  1.00000000
6573.37167  1.00000000
6573.50919  1.00000000
6573.64671  1.00000000
6573.78422  1.00000000
6573.92174  1.00000000
6574.05926  1.00000000
6574.19677  1.00000000
6574.33429  1.00000000
6574.47181  1.00000000
6574.60933  1.00000000
6574.74684  1.00000000
6574.88436  1.00000000
6575.02188  1.00000000
6575.15939  1.00000000
6575.29691  1.00000000
6575.43443  1.00000000
6575.57195  1.00000000
6575.70946  1.00000000
6575.84698  1.00000000
6575.98450  1.00000000
6576.12202  1.00000000
6576.25953  1.00000000
6576.39705  1.00000000
6576.53457  1.00000000
6576.67208  1.00000000
6576.80960  1.00000000
6576.94712  1.00000000
6577.08464  1.00000000
6577.22215  1.00000000
6577.35967  1.00000000
6577.49719  1.00000000
6577.63470  1.00000000
6577.77222  1.00000000
6577.90974  1.00000000
6578.04726  1.00000000
6578.18477  1.00000000
6578.32229  1.00000000
6578.45981  1.00000000
6578.59732  1.00000000
6578.73484  1.00000000
6578.87236  1.00000000
6579.00988  1.00000000
6579.14739  1.00000000
6579.28491  1.00000000
6579.42243  1.00000000
6579.55994  1.00000000
6579.69746  1.00000000
6579.83498  1.00000000
6579.97250  1.00000000
6580.11001  1.00000000
6580.24753  1.00000000
6580.38505  1.00000000
6580.52257  1.00000000
6580.66008  1.00000000
6580.79760  1.00000000
6580.93512  1.00000000
6581.07263  1.00000000
6581.21015  1.00000000
6581.34767  1.00000000
6581.48519  1.00000000
6581.62270  1.00000000
6581.76022  1.00000000
6581.89774  1.00000000
6582.03525  1.00000000
6582.17277  1.00000000
6582.31029  1.00000000
6582.44781  1.00000000
6582.58532  1.00000000
6582.72284  1.00000000
6582.86036  1.00000000
6582.99787  1.00000000
6583.13539  1.00000000
6583.27291  1.00000000
6583.41043  1.00000000
6583.54794  1.00000000
6583.68546  1.00000000
6583.82298  1.00000000
6583.96050  1.00000000
6584.09801  1.00000000
6584.23553  1.00000000
6584.37305  1.00000000
6584.51056  1.00000000
6584.64808  1.00000000
6584.78560  1.00000000
6584.92312  1.00000000
6585.06063  1.00000000
6585.19815  1.00000000
6585.33567  1.00000000
6585.47318  1.00000000
6585.61070  1.00000000
6585.74822  1.00000000
6585.88574  1.00000000
6586.02325  1.00000000
6586.16077  1.00000000
6586.29829  1.00000000
6586.43580  1.00000000
6586.57332  1.00000000
6586.71084  1.00000000
6586.84836  1.00000000
6586.98587  1.00000000
6587.12339  1.00000000
6587.26091  1.00000000
6587.39842  1.00000000
6587.53594  1.00000000
6587.67346  1.00000000
6587.81098  1.00000000
6587.94849  1.00000000
6588.08601  1.00000000
6588.22353  1.00000000
6588.36105  1.00000000
6588.49856  1.00000000
6588.63608  1.00000000
6588.77360  1.00000000
6588.91111  1.00000000
6589.04863  1.00000000
6589.18615  1.00000000
6589.32367  1.00000000
6589.46118  1.00000000
6589.59870  1.00000000
6589.73622  1.00000000
6589.87373  1.00000000
6590.01125  1.00000000
6590.14877  1.00000000
6590.28629  1.00000000
6590.42380  1.00000000
6590.56132  1.00000000
6590.69884  1.00000000
6590.83635  1.00000000
6590.97387  1.00000000
6591.11139  1.00000000
6591.24891  1.00000000
6591.38642  1.00000000
6591.52394  1.00000000
6591.66146  1.00000000
6591.79897  1.00000000
6591.93649  1.00000000
6592.07401  1.00000000
6592.21153  1.00000000
6592.34904  1.00000000
6592.48656  1.00000000
6592.62408  1.00000000
6592.76160  1.00000000
6592.89911  1.00000000
6593.03663  1.00000000
6593.17415  1.00000000
6593.31166  1.00000000
6593.44918  1.00000000
6593.58670  1.00000000
6593.72422  1.00000000
6593.86173  1.00000000
6593.99925  1.00000000
6594.13677  1.00000000
6594.27428  1.00000000
6594.41180  1.00000000
6594.54932  1.00000000
6594.68684  1.00000000
6594.82435  1.00000000
6594.96187  1.00000000
6595.09939  1.00000000
6595.23690  1.00000000
6595.37442  1.00000000
6595.51194  1.00000000
6595.64946  1.00000000
6595.78697  1.00000000
6595.92449  1.00000000
6596.06201  1.00000000
6596.19952  1.00000000
6596.33704  1.00000000
6596.47456  1.00000000
6596.61208  1.00000000
6596.74959  1.00000000
6596.88711  1.00000000
6597.02463  1.00000000
6597.16215  1.00000000
6597.29966  1.00000000
6597.43718  1.00000000
6597.57470  1.00000000
6597.71221  1.00000000
6597.84973  1.00000000
6597.98725  1.00000000
6598.12477  1.00000000
6598.26228  1.00000000
6598.39980  1.00000000
6598.53732  1.00000000
6598.67483  1.00000000
6598.81235  1.00000000
6598.94987  1.00000000
6599.08739  1.00000000
6599.22490  1.00000000
6599.36242  1.00000000
6599.49994  1.00000000
6599.63745  1.00000000
6599.77497  1.00000000
6599.91249  1.00000000
6600.05001  1.00000000
6600.18752  1.00000000
6600.32504  1.00000000
6600.46256  1.00000000
6600.60008  1.00000000
6600.73759  1.00000000
6600.87511  1.00000000
6601.01263  1.00000000
6601.15014  1.00000000
6601.28766  1.00000000
6601.42518  1.00000000
6601.56270  1.00000000
6601.70021  1.00000000
6601.83773  1.00000000
6601.97525  1.00000000
6602.11276  1.00000000
6602.25028  1.00000000
6602.38780  1.00000000
6602.52532  1.00000000
6602.66283  1.00000000
6602.80035  1.00000000
6602.93787  1.00000000
6603.07538  1.00000000
6603.21290  1.00000000
6603.35042  1.00000000
6603.48794  1.00000000
6603.62545  1.00000000
6603.76297  1.00000000
6603.90049  1.00000000
6604.03800  1.00000000
6604.17552  1.00000000
6604.31304  1.00000000
6604.45056  1.00000000
6604.58807  1.00000000
6604.72559  1.00000000
6604.86311  1.00000000
6605.00063  1.00000000
6605.13814  1.00000000
6605.27566  1.00000000
6605.41318  1.00000000
6605.55069  1.00000000
6605.68821  1.00000000
6605.82573  1.00000000
6605.96325  1.00000000
6606.10076  1.00000000
6606.23828  1.00000000
6606.37580  1.00000000
6606.51331  1.00000000
6606.65083  1.00000000
6606.78835  1.00000000
6606.92587  1.00000000
6607.06338  1.00000000
6607.20090  1.00000000
6607.33842  1.00000000
6607.47593  1.00000000
6607.61345  1.00000000
6607.75097  1.00000000
6607.88849  1.00000000
6608.02600  1.00000000
6608.16352  1.00000000
6608.30104  1.00000000
6608.43855  1.00000000
6608.57607  1.00000000
6608.71359  1.00000000
6608.85111  1.00000000
6608.98862  1.00000000
6609.12614  1.00000000
6609.26366  1.00000000
6609.40118  1.00000000
6609.53869  1.00000000
6609.67621  1.00000000
6609.81373  1.00000000
6609.95124  1.00000000
6610.08876  1.00000000
6610.22628  1.00000000
6610.36380  1.00000000
6610.50131  1.00000000
6610.63883  1.00000000
6610.77635  1.00000000
6610.91386  1.00000000
6611.05138  1.00000000
6611.18890  1.00000000
6611.32642  1.00000000
6611.46393  1.00000000
6611.60145  1.00000000
6611.73897  1.00000000
6611.87648  1.00000000
6612.01400  1.00000000
6612.15152  1.00000000
6612.28904  1.00000000
6612.42655  1.00000000
6612.56407  1.00000000
6612.70159  1.00000000
6612.83910  1.00000000
6612.97662  1.00000000
6613.11414  1.00000000
6613.25166  1.00000000
6613.38917  1.00000000
6613.52669  1.00000000
6613.66421  1.00000000
6613.80173  1.00000000
6613.93924  1.00000000
6614.07676  1.00000000
6614.21428  1.00000000
6614.35179  1.00000000
6614.48931  1.00000000
6614.62683  1.00000000
6614.76435  1.00000000
6614.90186  1.00000000
6615.03938  1.00000000
6615.17690  1.00000000
6615.31441  1.00000000
6615.45193  1.00000000
6615.58945  1.00000000
6615.72697  1.00000000
6615.86448  1.00000000
6616.00200  1.00000000
6616.13952  1.00000000
6616.27703  1.00000000
6616.41455  1.00000000
6616.55207  1.00000000
6616.68959  1.00000000
6616.82710  1.00000000
6616.96462  1.00000000
6617.10214  1.00000000
6617.23965  1.00000000
6617.37717  1.00000000
6617.51469  1.00000000
6617.65221  1.00000000
6617.78972  1.00000000
6617.92724  1.00000000
6618.06476  1.00000000
6618.20228  1.00000000
6618.33979  1.00000000
6618.47731  1.00000000
6618.61483  1.00000000
6618.75234  1.00000000
6618.88986  1.00000000
6619.02738  1.00000000
6619.16490  1.00000000
6619.30241  1.00000000
6619.43993  1.00000000
6619.57745  1.00000000
6619.71496  1.00000000
6619.85248  1.00000000
6619.99000  1.00000000
6620.12752  1.00000000
6620.26503  1.00000000
6620.40255  1.00000000
6620.54007  1.00000000
6620.67758  1.00000000
6620.81510  1.00000000
6620.95262  1.00000000
6621.09014  1.00000000
6621.22765  1.00000000
6621.36517  1.00000000
6621.50269  1.00000000
6621.64021  1.00000000
6621.77772  1.00000000
6621.91524  1.00000000
6622.05276  1.00000000
6622.19027  1.00000000
6622.32779  1.00000000
6622.46531  1.00000000
6622.60283  1.00000000
6622.74034  1.00000000
6622.87786  1.00000000
6623.01538  1.00000000
6623.15289  1.00000000
6623.29041  1.00000000
6623.42793  1.00000000
6623.56545  1.00000000
6623.70296  1.00000000
6623.84048  1.00000000
6623.97800  1.00000000
6624.11551  1.00000000
6624.25303  1.00000000
6624.39055  1.00000000
6624.52807  1.00000000
6624.66558  1.00000000
6624.80310  1.00000000
6624.94062  1.00000000
6625.07813  1.00000000
6625.21565  1.00000000
6625.35317  1.00000000
6625.49069  1.00000000
6625.62820  1.00000000
6625.76572  1.00000000
6625.90324  1.00000000
6626.04076  1.00000000
6626.17827  1.00000000
6626.31579  1.00000000
6626.45331  1.00000000
6626.59082  1.00000000
6626.72834  1.00000000
6626.86586  1.00000000
6627.00338  1.00000000
6627.14089  1.00000000
6627.27841  1.00000000
6627.41593  1.00000000
6627.55344  1.00000000
6627.69096  1.00000000
6627.82848  1.00000000
6627.96600  1.00000000
6628.10351  1.00000000
6628.24103  1.00000000
6628.37855  1.00000000
6628.51606  1.00000000
6628.65358  1.00000000
6628.79110  1.00000000
6628.92862  1.00000000
6629.06613  1.00000000
6629.20365  1.00000000
6629.34117  1.00000000
6629.47868  1.00000000
6629.61620  1.00000000
6629.75372  1.00000000
6629.89124  1.00000000
6630.02875  1.00000000
6630.16627  1.00000000
6630.30379  1.00000000
6630.44131  1.00000000
6630.57882  1.00000000
6630.71634  1.00000000
6630.85386  1.00000000
6630.99137  1.00000000
6631.12889  1.00000000
6631.26641  1.00000000
6631.40393  1.00000000
6631.54144  1.00000000
6631.67896  1.00000000
6631.81648  1.00000000
6631.95399  1.00000000
6632.09151  1.00000000
6632.22903  1.00000000
6632.36655  1.00000000
6632.50406  1.00000000
6632.64158  1.00000000
6632.77910  1.00000000
6632.91661  1.00000000
6633.05413  1.00000000
6633.19165  1.00000000
6633.32917  1.00000000
6633.46668  1.00000000
6633.60420  1.00000000
6633.74172  1.00000000
6633.87923  1.00000000
6634.01675  1.00000000
6634.15427  1.00000000
6634.29179  1.00000000
6634.42930  1.00000000
6634.56682  1.00000000
6634.70434  1.00000000
6634.84186  1.00000000
6634.97937  1.00000000
6635.11689  1.00000000
6635.25441  1.00000000
6635.39192  1.00000000
6635.52944  1.00000000
6635.66696  1.00000000
6635.80448  1.00000000
6635.94199  1.00000000
6636.07951  1.00000000
6636.21703  1.00000000
6636.35454  1.00000000
6636.49206  1.00000000
6636.62958  1.00000000
6636.76710  1.00000000
6636.90461  1.00000000
6637.04213  1.00000000
6637.17965  1.00000000
6637.31716  1.00000000
6637.45468  1.00000000
6637.59220  1.00000000
6637.72972  1.00000000
6637.86723  1.00000000
6638.00475  1.00000000
6638.14227  1.00000000
6638.27978  1.00000000
6638.41730  1.00000000
6638.55482  1.00000000
6638.69234  1.00000000
6638.82985  1.00000000
6638.96737  1.00000000
6639.10489  1.00000000
6639.24241  1.00000000
6639.37992  1.00000000
6639.51744  1.00000000
6639.65496  1.00000000
6639.79247  1.00000000
6639.92999  1.00000000
6640.06751  1.00000000
6640.20503  1.00000000
6640.34254  1.00000000
6640.48006  1.00000000
6640.61758  1.00000000
6640.75509  1.00000000
6640.89261  1.00000000
6641.03013  1.00000000
6641.16765  1.00000000
6641.30516  1.00000000
6641.44268  1.00000000
6641.58020  1.00000000
6641.71771  1.00000000
6641.85523  1.00000000
6641.99275  1.00000000
6642.13027  1.00000000
6642.26778  1.00000000
6642.40530  1.00000000
6642.54282  1.00000000
6642.68034  1.00000000
6642.81785  1.00000000
6642.95537  1.00000000
6643.09289  1.00000000
6643.23040  1.00000000
6643.36792  1.00000000
6643.50544  1.00000000
6643.64296  1.00000000
6643.78047  1.00000000
6643.91799  1.00000000
6644.05551  1.00000000
6644.19302  1.00000000
6644.33054  1.00000000
6644.46806  1.00000000
6644.60558  1.00000000
6644.74309  1.00000000
6644.88061  1.00000000
6645.01813  1.00000000
6645.15564  1.00000000
6645.29316  1.00000000
6645.43068  1.00000000
6645.56820  1.00000000
6645.70571  1.00000000
6645.84323  1.00000000
6645.98075  1.00000000
6646.11826  1.00000000
6646.25578  1.00000000
6646.39330  1.00000000
6646.53082  1.00000000
6646.66833  1.00000000
6646.80585  1.00000000
6646.94337  1.00000000
6647.08089  1.00000000
6647.21840  1.00000000
6647.35592  1.00000000
6647.49344  1.00000000
6647.63095  1.00000000
6647.76847  1.00000000
6647.90599  1.00000000
6648.04351  1.00000000
6648.18102  1.00000000
6648.31854  1.00000000
6648.45606  1.00000000
6648.59357  1.00000000
6648.73109  1.00000000
6648.86861  1.00000000
6649.00613  1.00000000
6649.14364  1.00000000
6649.28116  1.00000000
6649.41868  1.00000000
6649.55619  1.00000000
6649.69371  1.00000000
6649.83123  1.00000000
6649.96875  1.00000000
6650.10626  1.00000000
6650.24378  1.00000000
6650.38130  1.00000000
6650.51881  1.00000000
6650.65633  1.00000000
6650.79385  1.00000000
6650.93137  1.00000000
6651.06888  1.00000000
6651.20640  1.00000000
6651.34392  1.00000000
6651.48144  1.00000000
6651.61895  1.00000000
6651.75647  1.00000000
6651.89399  1.00000000
6652.03150  1.00000000
6652.16902  1.00000000
6652.30654  1.00000000
6652.44406  1.00000000
6652.58157  1.00000000
6652.71909  1.00000000
6652.85661  1.00000000
6652.99412  1.00000000
6653.13164  1.00000000
6653.26916  1.00000000
6653.40668  1.00000000
6653.54419  1.00000000
6653.68171  1.00000000
6653.81923  1.00000000
6653.95674  1.00000000
6654.09426  1.00000000
6654.23178  1.00000000
6654.36930  1.00000000
6654.50681  1.00000000
6654.64433  1.00000000
6654.78185  1.00000000
6654.91936  1.00000000
6655.05688  1.00000000
6655.19440  1.00000000
6655.33192  1.00000000
6655.46943  1.00000000
6655.60695  1.00000000
6655.74447  1.00000000
6655.88199  1.00000000
6656.01950  1.00000000
6656.15702  1.00000000
6656.29454  1.00000000
6656.43205  1.00000000
6656.56957  1.00000000
6656.70709  1.00000000
6656.84461  1.00000000
6656.98212  1.00000000
6657.11964  1.00000000
6657.25716  1.00000000
6657.39467  1.00000000
6657.53219  1.00000000
6657.66971  1.00000000
6657.80723  1.00000000
6657.94474  1.00000000
6658.08226  1.00000000
6658.21978  1.00000000
6658.35729  1.00000000
6658.49481  1.00000000
6658.63233  1.00000000
6658.76985  1.00000000
6658.90736  1.00000000
6659.04488  1.00000000
6659.18240  1.00000000
6659.31991  1.00000000
6659.45743  1.00000000
6659.59495  1.00000000
6659.73247  1.00000000
6659.86998  1.00000000
6660.00750  1.00000000
6660.14502  1.00000000
6660.28254  1.00000000
6660.42005  1.00000000
6660.55757  1.00000000
6660.69509  1.00000000
6660.83260  1.00000000
6660.97012  1.00000000
6661.10764  1.00000000
6661.24516  1.00000000
6661.38267  1.00000000
6661.52019  1.00000000
6661.65771  1.00000000
6661.79522  1.00000000
6661.93274  1.00000000
6662.07026  1.00000000
6662.20778  1.00000000
6662.34529  1.00000000
6662.48281  1.00000000
6662.62033  1.00000000
6662.75784  1.00000000
6662.89536  1.00000000
6663.03288  1.00000000
6663.17040  1.00000000
6663.30791  1.00000000
6663.44543  1.00000000
6663.58295  1.00000000
6663.72047  1.00000000
6663.85798  1.00000000
6663.99550  1.00000000
6664.13302  1.00000000
6664.27053  1.00000000
6664.40805  1.00000000
6664.54557  1.00000000
6664.68309  1.00000000
6664.82060  1.00000000
6664.95812  1.00000000
6665.09564  1.00000000
6665.23315  1.00000000
6665.37067  1.00000000
6665.50819  1.00000000
6665.64571  1.00000000
6665.78322  1.00000000
6665.92074  1.00000000
6666.05826  1.00000000
6666.19577  1.00000000
6666.33329  1.00000000
6666.47081  1.00000000
6666.60833  1.00000000
6666.74584  1.00000000
6666.88336  1.00000000
6667.02088  1.00000000
6667.15839  1.00000000
6667.29591  1.00000000
6667.43343  1.00000000
6667.57095  1.00000000
6667.70846  1.00000000
6667.84598  1.00000000
6667.98350  1.00000000
6668.12102  1.00000000
6668.25853  1.00000000
6668.39605  1.00000000
6668.53357  1.00000000
6668.67108  1.00000000
6668.80860  1.00000000
6668.94612  1.00000000
6669.08364  1.00000000
6669.22115  1.00000000
6669.35867  1.00000000
6669.49619  1.00000000
6669.63370  1.00000000
6669.77122  1.00000000
6669.90874  1.00000000
6670.04626  1.00000000
6670.18377  1.00000000
6670.32129  1.00000000
6670.45881  1.00000000
6670.59632  1.00000000
6670.73384  1.00000000
6670.87136  1.00000000
6671.00888  1.00000000
6671.14639  1.00000000
6671.28391  1.00000000
6671.42143  1.00000000
6671.55894  1.00000000
6671.69646  1.00000000
6671.83398  1.00000000
6671.97150  1.00000000
6672.10901  1.00000000
6672.24653  1.00000000
6672.38405  1.00000000
6672.52157  1.00000000
6672.65908  1.00000000
6672.79660  1.00000000
6672.93412  1.00000000
6673.07163  1.00000000
6673.20915  1.00000000
6673.34667  1.00000000
6673.48419  1.00000000
6673.62170  1.00000000
6673.75922  1.00000000
6673.89674  1.00000000
6674.03425  1.00000000
6674.17177  1.00000000
6674.30929  1.00000000
6674.44681  1.00000000
6674.58432  1.00000000
6674.72184  1.00000000
6674.85936  1.00000000
6674.99687  1.00000000
6675.13439  1.00000000
6675.27191  1.00000000
6675.40943  1.00000000
6675.54694  1.00000000
6675.68446  1.00000000
6675.82198  1.00000000
6675.95949  1.00000000
6676.09701  1.00000000
6676.23453  1.00000000
6676.37205  1.00000000
6676.50956  1.00000000
6676.64708  1.00000000
6676.78460  1.00000000
6676.92212  1.00000000
6677.05963  1.00000000
6677.19715  1.00000000
6677.33467  1.00000000
6677.47218  1.00000000
6677.60970  1.00000000
6677.74722  1.00000000
6677.88474  1.00000000
6678.02225  1.00000000
6678.15977  1.00000000
6678.29729  1.00000000
6678.43480  1.00000000
6678.57232  1.00000000
6678.70984  1.00000000
6678.84736  1.00000000
6678.98487  1.00000000
6679.12239  1.00000000
6679.25991  1.00000000
6679.39742  1.00000000
6679.53494  1.00000000
6679.67246  1.00000000
6679.80998  1.00000000
6679.94749  1.00000000
6680.08501  1.00000000
6680.22253  1.00000000
6680.36005  1.00000000
6680.49756  1.00000000
6680.63508  1.00000000
6680.77260  1.00000000
6680.91011  1.00000000
6681.04763  1.00000000
6681.18515  1.00000000
6681.32267  1.00000000
6681.46018  1.00000000
6681.59770  1.00000000
6681.73522  1.00000000
6681.87273  1.00000000
6682.01025  1.00000000
6682.14777  1.00000000
6682.28529  1.00000000
6682.42280  1.00000000
6682.56032  1.00000000
6682.69784  1.00000000
6682.83535  1.00000000
6682.97287  1.00000000
6683.11039  1.00000000
6683.24791  1.00000000
6683.38542  1.00000000
6683.52294  1.00000000
6683.66046  1.00000000
6683.79797  1.00000000
6683.93549  1.00000000
6684.07301  1.00000000
6684.21053  1.00000000
6684.34804  1.00000000
6684.48556  1.00000000
6684.62308  1.00000000
6684.76060  1.00000000
6684.89811  1.00000000
